CID,IUPACName,MolecularFormula,MW,logP,TPSA,HBD,HBA,RotatableBonds,HeavyAtoms,CanonicalSMILES,InChIKey
6172,"2-[2,3-bis[2-(triethylazaniumyl)ethoxy]phenoxy]ethyl-triethylazanium triiodide",C30H60I3N3O3,891.5,,27.7,0,6,21,39,,REEUVFCVXKWOFE-UHFFFAOYSA-K
5719,"N-[3-(3-cyanopyrazolo[1,5-a]pyrimidin-7-yl)phenyl]-N-ethylacetamide",C17H15N5O,305.33,1.0,74.3,0,4,3,23,,HUNXMJYCHXQEGX-UHFFFAOYSA-N
3045381,"3-[3-[[(7S)-3,4-dimethoxy-7-bicyclo[4.2.0]octa-1,3,5-trienyl]methyl-methylamino]propyl]-7,8-dimethoxy-2,5-dihydro-1H-3-benzazepin-4-one;hydrochloride",C27H37ClN2O5,505.0,,60.5,1,6,10,35,,HLUKNZUABFFNQS-ZMBIFBSDSA-N
10366136,1-[2-[5-[(3-methyloxetan-3-yl)methoxy]benzimidazol-1-yl]quinolin-8-yl]piperidin-4-amine,C26H29N5O2,443.5,3.7,78.4,1,6,5,33,,DYNHJHQFHQTFTP-UHFFFAOYSA-N
4887,N-[4-oxo-2-(2H-tetrazol-5-yl)chromen-8-yl]-4-(4-phenylbutoxy)benzamide,C27H23N5O4,481.5,4.2,119.0,2,7,9,36,,NBQKINXMPLXUET-UHFFFAOYSA-N
71398,"4-[(2S,3R)-4-(3,4-dihydroxyphenyl)-2,3-dimethylbutyl]benzene-1,2-diol",C18H22O4,302.4,4.3,80.9,4,4,5,22,,HCZKYJDFEPMADG-TXEJJXNPSA-N
56944144,"cis-(1R,2S)-2-[(2,4-dimethylpyrimidin-5-yl)oxymethyl]-2-(3-fluorophenyl)-N-(5-fluoro-2-pyridinyl)cyclopropane-1-carboxamide",C22H20F2N4O2,410.4,3.2,77.0,1,7,6,30,,MUGXRYIUWFITCP-PGRDOPGGSA-N
49831257,"N-[5-[4-[(1,1-dioxo-1,4-thiazinan-4-yl)methyl]phenyl]-[1,2,4]triazolo[1,5-a]pyridin-2-yl]cyclopropanecarboxamide",C21H23N5O3S,425.5,1.4,105.0,1,6,5,30,,RIJLVEAXPNLDTC-UHFFFAOYSA-N
4909,"5-ethyl-5-phenyl-1,3-diazinane-4,6-dione",C12H14N2O2,218.25,0.9,58.2,2,2,2,16,,DQMZLTXERSFNPB-UHFFFAOYSA-N
5560,"6-chloro-3-(dichloromethyl)-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C8H8Cl3N3O4S2,380.7,0.6,135.0,3,7,2,20,,LMJSLTNSBFUCMU-UHFFFAOYSA-N
135565082,"(11S,12R)-7-fluoro-11-(4-fluorophenyl)-12-(2-methyl-1,2,4-triazol-3-yl)-2,3,10-triazatricyclo[7.3.1.05,13]trideca-1,5(13),6,8-tetraen-4-one",C19H14F2N6O,380.4,2.3,84.2,2,7,2,28,,HWGQMRYQVZSGDQ-HZPDHXFCSA-N
62884,2-(tert-butylamino)-1-(3-chlorophenyl)propan-1-one;hydrochloride,C13H19Cl2NO,276.20,,29.1,2,2,4,17,,HEYVINCGKDONRU-UHFFFAOYSA-N
441130,"(4R,5S,6S)-3-[(3S,5S)-5-(dimethylcarbamoyl)pyrrolidin-3-yl]sulfanyl-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid",C17H25N3O5S,383.5,-2.4,135.0,3,7,5,26,,DMJNNHOOLUXYBV-PQTSNVLCSA-N
5311027,"(Z)-7-[(1R,2R,3R,5S)-3,5-dihydroxy-2-[(E,3S)-3-hydroxy-5-phenylpent-1-enyl]cyclopentyl]-N-ethylhept-5-enamide",C25H37NO4,415.6,2.8,89.8,4,4,12,30,,AQOKCDNYWBIDND-FTOWTWDKSA-N
10286159,"(3aS,4R,9bR)-4-(4-hydroxyphenyl)-1,2,3,3a,4,9b-hexahydrocyclopenta[c]chromen-8-ol",C18H18O3,282.3,4.0,49.7,2,3,1,21,,XIESSJVMWNJCGZ-VKJFTORMSA-N
46700756,5-[[5-[2-(3-aminopropoxy)-6-methoxyphenyl]-1H-pyrazol-3-yl]amino]pyrazine-2-carbonitrile,C18H19N7O2,365.4,1.4,135.0,3,8,8,27,,DOTGPNHGTYJDEP-UHFFFAOYSA-N
46893585,"1-[4-[2-[4-[1-[3-(trifluoromethyl)-7,8-dihydro-[1,2,4]triazolo[4,3-b]pyridazin-6-yl]piperidin-4-yl]phenoxy]ethyl]piperazin-1-yl]ethanone",C25H32F3N7O2,519.6,1.7,79.1,0,9,6,37,,JMEYDSHPKCSIJC-UHFFFAOYSA-N
56846693,"1-[3-(6,7-dimethoxyquinazolin-4-yl)oxyphenyl]-3-[5-(1,1,1-trifluoro-2-methylpropan-2-yl)-1,2-oxazol-3-yl]urea",C24H22F3N5O5,517.5,5.0,121.0,2,11,7,37,,DKNUPRMJNUQNHR-UHFFFAOYSA-N
3784,"3-O-methyl 5-O-propan-2-yl 4-(2,1,3-benzoxadiazol-4-yl)-2,6-dimethyl-1,4-dihydropyridine-3,5-dicarboxylate",C19H21N3O5,371.4,4.3,104.0,1,8,6,27,,HMJIYCCIJYRONP-UHFFFAOYSA-N
71479709,1-[4-[[[6-amino-5-(4-phenoxyphenyl)pyrimidin-4-yl]amino]methyl]piperidin-1-yl]prop-2-en-1-one,C25H27N5O2,429.5,4.2,93.4,2,6,7,32,,QUIWHXQETADMGN-UHFFFAOYSA-N
65981,2-ethoxy-4-[2-[[(1S)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoic acid,C27H36N2O4,452.6,5.2,78.9,2,5,10,33,,FAEKWTJYAYMJKF-QHCPKHFHSA-N
5833,"S-[(7R,8R,9S,10R,13S,14S,17R)-10,13-dimethyl-3,5'-dioxospiro[2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthrene-17,2'-oxolane]-7-yl] ethanethioate",C24H32O4S,416.6,2.9,85.7,0,5,2,29,,LXMSZDCAJNLERA-ZHYRCANASA-N
24794418,N-[4-[(2-amino-3-chloro-4-pyridinyl)oxy]-3-fluorophenyl]-4-ethoxy-1-(4-fluorophenyl)-2-oxopyridine-3-carboxamide,C25H19ClF2N4O4,512.9,4.0,107.0,2,8,7,36,,VNBRGSXVFBYQNN-UHFFFAOYSA-N
11152667,3-(carbamoylamino)-5-(3-fluorophenyl)-N-[(3S)-piperidin-3-yl]thiophene-2-carboxamide,C17H19FN4O2S,362.4,2.3,124.0,4,5,4,25,,IAYGCINLNONXHY-LBPRGKRZSA-N
10133,"(4R)-4-[(3R,5S,7R,8R,9S,10S,13R,14S,17R)-3,7-dihydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]pentanoic acid",C24H40O4,392.6,4.9,77.8,3,4,4,28,,RUDATBOHQWOJDD-BSWAIDMHSA-N
5018304,"sodium 2-[2-(2,6-dichloroanilino)phenyl]acetate",C14H10Cl2NNaO2,318.1,,52.2,1,3,4,20,,KPHWPUGNDIVLNH-UHFFFAOYSA-M
4922,4-benzamido-5-(dipropylamino)-5-oxopentanoic acid,C18H26N2O4,334.4,2.4,86.7,2,4,10,24,,DGMKFQYCZXERLX-UHFFFAOYSA-N
158550,"methyl N-[(2S)-1-[2-[(2S,3S)-2-hydroxy-3-[[(2S)-2-(methoxycarbonylamino)-3,3-dimethylbutanoyl]amino]-4-phenylbutyl]-2-[(4-pyridin-2-ylphenyl)methyl]hydrazinyl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate;sulfuric acid",C38H54N6O11S,802.9,,254.0,7,13,18,56,,DQSGVVGOPRWTKI-QVFAWCHISA-N
53358942,"4-[[(2R,3S,4R,5S)-3-(3-chloro-2-fluorophenyl)-4-(4-chloro-2-fluorophenyl)-4-cyano-5-(2,2-dimethylpropyl)pyrrolidine-2-carbonyl]amino]-3-methoxybenzoic acid",C31H29Cl2F2N3O4,616.5,4.3,111.0,3,8,8,42,,TVTXCJFHQKSQQM-LJQIRTBHSA-N
656665,"[(1R,5S)-8-methyl-8-azabicyclo[3.2.1]octan-3-yl] 1H-indole-3-carboxylate",C17H20N2O2,284.35,3.8,45.3,1,3,3,21,,ZNRGQMMCGHDTEI-FUNVUKJBSA-N
41781,1-[[4-(3-methylanilino)-3-pyridinyl]sulfonyl]-3-propan-2-ylurea,C16H20N4O3S,348.4,2.7,109.0,3,5,5,24,,NGBFQHCMQULJNZ-UHFFFAOYSA-N
25167017,"N-[(5R)-4-(2,2-dimethylpropanoyl)-5-[[2-(ethylamino)ethylsulfonylamino]methyl]-5-phenyl-1,3,4-thiadiazol-2-yl]-2,2-dimethylpropanamide",C23H37N5O4S2,511.7,3.1,154.0,3,8,11,34,,YVAFBXLHPINSIK-QHCPKHFHSA-N
4912,"2,6-ditert-butyl-4-[2-(3,5-ditert-butyl-4-hydroxyphenyl)sulfanylpropan-2-ylsulfanyl]phenol",C31H48O2S2,516.8,11.3,91.1,2,4,8,35,,FYPMFJGVHOHGLL-UHFFFAOYSA-N
5469318,"2-[(2E,6E)-3,7,11-trimethyldodeca-2,6,10-trienyl]sulfanylbenzoic acid",C22H30O2S,358.5,7.2,62.6,1,3,10,25,,WUILNKCFCLNXOK-CFBAGHHKSA-N
5328,"4-amino-N-(5-methyl-1,3,4-thiadiazol-2-yl)benzenesulfonamide",C9H10N4O2S2,270.3,0.5,135.0,2,7,3,17,,VACCAVUAMIDAGB-UHFFFAOYSA-N
3406,4-methyl-1H-pyrazole,C4H6N2,82.10,1.4,28.7,1,1,0,6,,RIKMMFOAQPJVMX-UHFFFAOYSA-N
16725726,"4-[2-(4-amino-1,2,5-oxadiazol-3-yl)-1-ethyl-7-[[(3S)-piperidin-3-yl]methoxy]imidazo[4,5-c]pyridin-4-yl]-2-methylbut-3-yn-2-ol",C21H27N7O3,425.5,0.3,137.0,3,9,7,31,,KGPGFQWBCSZGEL-ZDUSSCGKSA-N
56959,"N-(2,6-dimethylphenyl)-2-[4-[2-hydroxy-3-(2-methoxyphenoxy)propyl]piperazin-1-yl]acetamide",C24H33N3O4,427.5,2.7,74.3,2,6,9,31,,XKLMZUWKNUAPSZ-UHFFFAOYSA-N
16760703,sodium 2-propylpentanoate,C8H15NaO2,166.19,,40.1,0,2,5,11,,AEQFSUDEHCCHBT-UHFFFAOYSA-M
37392,"3-(dibutylamino)-1-[1,3-dichloro-6-(trifluoromethyl)phenanthren-9-yl]propan-1-ol;hydrochloride",C26H31Cl3F3NO,536.9,,23.5,2,5,10,34,,WANGFTDWOFGECH-UHFFFAOYSA-N
2083,4-[2-(tert-butylamino)-1-hydroxyethyl]-2-(hydroxymethyl)phenol,C13H21NO3,239.31,0.3,72.7,4,4,5,17,,NDAUXUAQIAJITI-UHFFFAOYSA-N
11955716,"(2,4-dihydroxy-5-propan-2-ylphenyl)-[5-[(4-methylpiperazin-1-yl)methyl]-1,3-dihydroisoindol-2-yl]methanone",C24H31N3O3,409.5,3.1,67.3,2,5,4,30,,IFRGXKKQHBVPCQ-UHFFFAOYSA-N
10427712,"3-[2,4-diamino-7-(3-hydroxyphenyl)pteridin-6-yl]phenol",C18H14N6O2,346.3,1.7,144.0,4,8,2,26,,UJIAQDJKSXQLIT-UHFFFAOYSA-N
5339,2-hydroxy-5-[[4-(pyridin-2-ylsulfamoyl)phenyl]diazenyl]benzoic acid,C18H14N4O5S,398.4,-0.7,150.0,3,9,6,28,,NCEXYHBECQHGNR-UHFFFAOYSA-N
24765037,1-[3-tert-butyl-1-(4-methylphenyl)pyrazol-5-yl]-3-[[5-fluoro-2-[1-(2-hydroxyethyl)indazol-5-yl]oxyphenyl]methyl]urea,C31H33FN6O3,556.6,5.3,106.0,3,6,9,41,,LNMRSSIMGCDUTP-UHFFFAOYSA-N
44182295,"N-[3,4-difluoro-2-(2-fluoro-4-iodoanilino)-6-methoxyphenyl]-1-[(2S)-2,3-dihydroxypropyl]cyclopropane-1-sulfonamide",C19H20F3IN2O5S,572.3,2.8,116.0,4,10,9,31,,RDSACQWTXKSHJT-NSHDSACASA-N
5935,2-chloro-N-(2-chloroethyl)-N-methylethanamine;hydrochloride,C5H12Cl3N,192.5,,3.2,1,1,4,9,,QZIQJVCYUQZDIR-UHFFFAOYSA-N
6918289,"[(1R,2R,4S)-4-[(2R)-2-[(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-1,18-dihydroxy-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-2,3,10,14,20-pentaoxo-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraen-12-yl]propyl]-2-methoxycyclohexyl] 3-hydroxy-2-(hydroxymethyl)-2-methylpropanoate",C56H87NO16,1030.3,5.6,242.0,4,16,11,73,,CBPNZQVSJQDFBE-FUXHJELOSA-N
6437380,"2-(dibutylamino)-1-[(9Z)-2,7-dichloro-9-[(4-chlorophenyl)methylidene]fluoren-4-yl]ethanol",C30H32Cl3NO,528.9,8.7,23.5,1,2,10,35,,DYLGFOYVTXJFJP-MYYYXRDXSA-N
12620,docosan-1-ol,C22H46O,326.6,10.5,20.2,1,1,20,23,,NOPFSRXAKWQILS-UHFFFAOYSA-N
468595,"4-[4-[4-[4-[[(3R,5R)-5-(2,4-difluorophenyl)-5-(1,2,4-triazol-1-ylmethyl)oxolan-3-yl]methoxy]phenyl]piperazin-1-yl]phenyl]-2-[(2S,3S)-2-hydroxypentan-3-yl]-1,2,4-triazol-3-one",C37H42F2N8O4,700.8,4.6,112.0,1,11,12,51,,RAGOYPUPXAKGKH-XAKZXMRKSA-N
9796590,"6-[(7S)-7-hydroxy-5,6-dihydropyrrolo[1,2-c]imidazol-7-yl]-N-methylnaphthalene-2-carboxamide",C18H17N3O2,307.3,1.3,67.2,2,3,2,23,,OZPFIJIOIVJZMN-SFHVURJKSA-N
5360515,"(4R,4aS,7aR,12bS)-3-(cyclopropylmethyl)-4a,9-dihydroxy-2,4,5,6,7a,13-hexahydro-1H-4,12-methanobenzofuro[3,2-e]isoquinolin-7-one",C20H23NO4,341.4,1.9,70.0,2,5,2,25,,DQCKKXVULJGBQN-XFWGSAIBSA-N
23663974,"sodium (6R,7R)-7-[[(2R)-2-[(4-ethyl-2,3-dioxopiperazine-1-carbonyl)amino]-2-(4-hydroxyphenyl)acetyl]amino]-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",C25H26N9NaO8S2,667.7,,274.0,3,13,9,45,,NCFTXMQPRQZFMZ-WERGMSTESA-M
6437877,"2,2-dimethylpropanoyloxymethyl (6R,7R)-7-[[(2Z)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[(Z)-2-(4-methyl-1,3-thiazol-5-yl)ethenyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",C25H28N6O7S3,620.7,4.7,257.0,2,14,12,41,,AFZFFLVORLEPPO-UVYJNCLZSA-N
59772,butanedioic acid;1-[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]-N-methylmethanesulfonamide,C18H27N3O6S,413.5,,148.0,4,8,9,28,,PORMUFZNYQJOEI-UHFFFAOYSA-N
5284513,"(2E,4E,6E,8E)-9-(4-methoxy-2,3,6-trimethylphenyl)-3,7-dimethylnona-2,4,6,8-tetraenoic acid",C21H26O3,326.4,6.1,46.5,1,3,6,24,,IHUNBGSDBOWDMA-AQFIFDHZSA-N
68947304,N-[(1S)-1-(7-fluoro-2-pyridin-2-ylquinolin-3-yl)ethyl]-7H-purin-6-amine,C21H16FN7,385.4,3.3,92.3,2,7,4,29,,KWRYMZHCQIOOEB-LBPRGKRZSA-N
107706,"2-[[2-[[4-(2,2-dimethylpropanoyloxy)phenyl]sulfonylamino]benzoyl]amino]acetic acid",C20H22N2O7S,434.5,3.0,147.0,3,8,9,30,,BTGNGJJLZOIYID-UHFFFAOYSA-N
3559,4-[4-(4-chlorophenyl)-4-hydroxypiperidin-1-yl]-1-(4-fluorophenyl)butan-1-one,C21H23ClFNO2,375.9,3.2,40.5,1,4,6,26,,LNEPOXFFQSENCJ-UHFFFAOYSA-N
5748,2-(2-cyclohexyl-2-hydroxy-2-phenylacetyl)oxyethyl-diethyl-methylazanium bromide,C21H34BrNO3,428.4,,46.5,1,4,9,26,,UKLQXHUGTKWPSR-UHFFFAOYSA-M
118036971,"N-[5-cyano-4-(2-methoxyethylamino)-2-pyridinyl]-7-formyl-6-[(4-methyl-2-oxopiperazin-1-yl)methyl]-3,4-dihydro-2H-1,8-naphthyridine-1-carboxamide",C25H30N8O4,506.6,0.6,144.0,2,9,8,37,,BHKDKKZMPODMIQ-UHFFFAOYSA-N
44603533,N-[3-fluoro-4-[1-methyl-6-(1H-pyrazol-4-yl)indazol-5-yl]oxyphenyl]-1-(4-fluorophenyl)-6-methyl-2-oxopyridine-3-carboxamide,C30H22F2N6O3,552.5,4.7,105.0,2,7,6,41,,QHADVLVFMKEIIP-UHFFFAOYSA-N
159325,"ethyl (2R,4S)-4-[[3,5-bis(trifluoromethyl)phenyl]methyl-methoxycarbonylamino]-2-ethyl-6-(trifluoromethyl)-3,4-dihydro-2H-quinoline-1-carboxylate",C26H25F9N2O4,600.5,7.0,59.1,0,13,7,41,,CMSGWTNRGKRWGS-NQIIRXRSSA-N
11719003,N-[(1S)-1-(3-chlorophenyl)-2-hydroxyethyl]-4-[5-chloro-2-(propan-2-ylamino)-4-pyridinyl]-1H-pyrrole-2-carboxamide,C21H22Cl2N4O2,433.3,4.1,90.0,4,4,7,29,,KSERXGMCDHOLSS-LJQANCHMSA-N
51039094,"6-N-(4,4-dimethyl-5H-1,3-oxazol-2-yl)-4-N-[3-methyl-4-([1,2,4]triazolo[1,5-a]pyridin-7-yloxy)phenyl]quinazoline-4,6-diamine",C26H24N8O2,480.5,4.0,111.0,2,8,6,36,,SDEAXTCZPQIFQM-UHFFFAOYSA-N
46832368,"trans-(1R,2S)-2-cyclohexyl-1-(4-cyclopropylsulfonylphenyl)-N-[5-(2-pyrrolidin-1-ylethylsulfanyl)-1,3-thiazol-2-yl]cyclopropane-1-carboxamide",C28H37N3O3S3,559.8,6.2,141.0,1,7,10,37,,QIIVJLHCZUTGSD-CUBQBAPOSA-N
25118925,"4-[4-[4-[4-fluoro-3-(trifluoromethyl)phenyl]-1-methylimidazol-2-yl]piperidin-1-yl]-1H-pyrazolo[5,4-d]pyrimidine",C21H19F4N7,445.4,3.6,75.5,1,9,3,32,,FYXRSVDHGLUMHB-UHFFFAOYSA-N
5352062,"(1S,4S,7Z,10S,16E,21R)-7-ethylidene-4,21-di(propan-2-yl)-2-oxa-12,13-dithia-5,8,20,23-tetrazabicyclo[8.7.6]tricos-16-ene-3,6,9,19,22-pentone",C24H36N4O6S2,540.7,2.2,193.0,4,8,2,36,,OHRURASPPZQGQM-GCCNXGTGSA-N
40854,methyl N-[6-(benzenesulfinyl)-1H-benzimidazol-2-yl]carbamate,C15H13N3O3S,315.3,2.3,103.0,2,5,4,22,,BEZZFPOZAYTVHN-UHFFFAOYSA-N
121892,ethyl N-[2-amino-4-[(4-fluorophenyl)methylamino]phenyl]carbamate,C16H18FN3O2,303.33,2.8,76.4,3,5,6,22,,PCOBBVZJEWWZFR-UHFFFAOYSA-N
3062316,"N-(2-chloro-6-methylphenyl)-2-[[6-[4-(2-hydroxyethyl)piperazin-1-yl]-2-methylpyrimidin-4-yl]amino]-1,3-thiazole-5-carboxamide",C22H26ClN7O2S,488.0,3.6,135.0,3,9,7,33,,ZBNZXTGUTAYRHI-UHFFFAOYSA-N
46215462,"1-(3,4-diazatricyclo[9.4.0.02,7]pentadeca-1(15),2,4,6,11,13-hexaen-5-yl)-3-N-[(7S)-7-pyrrolidin-1-yl-6,7,8,9-tetrahydro-5H-benzo[7]annulen-3-yl]-1,2,4-triazole-3,5-diamine",C30H34N8,506.6,5.5,97.8,2,7,4,38,,KXMZDGSRSGHMMK-VWLOTQADSA-N
119182,"(2R,3R,4S,5R)-5-(6-amino-2-chloropurin-9-yl)-4-fluoro-2-(hydroxymethyl)oxolan-3-ol",C10H11ClFN5O3,303.68,0.9,119.0,3,8,2,20,,WDDPHFBMKLOVOX-AYQXTPAHSA-N
2082,methyl N-(6-propylsulfanyl-1H-benzimidazol-2-yl)carbamate,C12H15N3O2S,265.33,2.9,92.3,2,4,5,18,,HXHWSAZORRCQMX-UHFFFAOYSA-N
3440,4-chloro-2-(furan-2-ylmethylamino)-5-sulfamoylbenzoic acid,C12H11ClN2O5S,330.74,2.0,131.0,3,7,5,21,,ZZUFCTLCJUWOSV-UHFFFAOYSA-N
6917715,"(8S,9S,10R,13S,14S,17R)-13-ethyl-17-ethynyl-17-hydroxy-11-methylidene-2,6,7,8,9,10,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-3-one",C22H28O2,324.5,3.3,37.3,1,2,2,24,,GCKFUYQCUCGESZ-BPIQYHPVSA-N
10152654,"(2S)-N-(1-cyanocyclopropyl)-4-fluoro-4-methyl-2-[[(1S)-2,2,2-trifluoro-1-[4-(4-methylsulfonylphenyl)phenyl]ethyl]amino]pentanamide",C25H27F4N3O3S,525.6,4.1,107.0,2,9,9,36,,FWIVDMJALNEADT-SFTDATJTSA-N
5344,"4-amino-N-(3,4-dimethyl-1,2-oxazol-5-yl)benzenesulfonamide",C11H13N3O3S,267.31,1.0,107.0,2,6,3,18,,NHUHCSRWZMLRLA-UHFFFAOYSA-N
4121,"6-chloro-3-(chloromethyl)-2-methyl-1,1-dioxo-3,4-dihydro-1lambda6,2,4-benzothiadiazine-7-sulfonamide",C9H11Cl2N3O4S2,360.2,1.4,126.0,2,7,2,20,,CESYKOGBSMNBPD-UHFFFAOYSA-N
68210102,"1-[(2S)-butan-2-yl]-N-[(4,6-dimethyl-2-oxo-1H-pyridin-3-yl)methyl]-3-methyl-6-(6-piperazin-1-yl-3-pyridinyl)indole-4-carboxamide",C31H38N6O2,526.7,3.9,91.3,3,5,7,39,,FKSFKBQGSFSOSM-QFIPXVFZSA-N
71727581,1-[(1S)-1-(4-chloro-3-fluorophenyl)-2-hydroxyethyl]-4-[2-[(2-methylpyrazol-3-yl)amino]pyrimidin-4-yl]pyridin-2-one,C21H18ClFN6O2,440.9,2.0,96.2,2,7,6,31,,RZUOCXOYPYGSKL-GOSISDBHSA-N
400769,"methyl (4aS,6aR,6bS,8aR,12aS,14aR,14bS)-11-cyano-2,2,6a,6b,9,9,12a-heptamethyl-10,14-dioxo-1,3,4,5,6,7,8,8a,14a,14b-decahydropicene-4a-carboxylate",C32H43NO4,505.7,6.7,84.2,0,5,2,37,,WPTTVJLTNAWYAO-KPOXMGGZSA-N
2585,1-(9H-carbazol-4-yloxy)-3-[2-(2-methoxyphenoxy)ethylamino]propan-2-ol,C24H26N2O4,406.5,4.2,75.7,3,5,10,30,,OGHNVEJMJSYVRP-UHFFFAOYSA-N
60934,"(2S)-N-[(2S,3R)-4-[(3S,4aS,8aS)-3-(tert-butylcarbamoyl)-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-2-yl]-3-hydroxy-1-phenylbutan-2-yl]-2-(quinoline-2-carbonylamino)butanediamide;methanesulfonic acid",C39H54N6O8S,766.9,,230.0,6,10,13,54,,IRHXGOXEBNJUSN-YOXDLBRISA-N
58573469,"2-[(3R,5R,6S)-5-(3-chlorophenyl)-6-(4-chlorophenyl)-3-methyl-1-[(2S)-3-methyl-1-propan-2-ylsulfonylbutan-2-yl]-2-oxopiperidin-3-yl]acetic acid",C28H35Cl2NO5S,568.6,5.8,100.0,1,5,9,37,,DRLCSJFKKILATL-YWCVFVGNSA-N
60490,1-[1-(1-benzothiophen-2-yl)ethyl]-1-hydroxyurea,C11H12N2O2S,236.29,1.6,94.8,2,3,2,16,,MWLSOWXNZPKENC-UHFFFAOYSA-N
30751,"[(2R,3S,4S,5R)-5-(6-amino-2-fluoropurin-9-yl)-3,4-dihydroxyoxolan-2-yl]methyl dihydrogen phosphate",C10H13FN5O7P,365.21,-3.1,186.0,5,12,4,24,,GIUYCYHIANZCFB-FJFJXFQQSA-N
229455,"[(8R,9S,10R,13S,14S,17S)-13-methyl-3-oxo-2,6,7,8,9,10,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl] 3-phenylpropanoate",C27H34O3,406.6,5.1,43.4,0,3,5,30,,UBWXUGDQUBIEIZ-QNTYDACNSA-N
5081913,"N-[3,5-bis(trifluoromethyl)phenyl]-5-chloro-2-hydroxybenzamide",C15H8ClF6NO2,383.67,6.2,49.3,2,8,2,25,,CHILCFMQWMQVAL-UHFFFAOYSA-N
176871,"N-(3-ethynylphenyl)-6,7-bis(2-methoxyethoxy)quinazolin-4-amine;hydrochloride",C22H24ClN3O4,429.9,,74.7,2,7,11,30,,GTTBEUCJPZQMDZ-UHFFFAOYSA-N
36294,"(2S,3R,4S,5S,6R)-4-amino-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,5S,6R)-3-amino-6-(aminomethyl)-5-hydroxyoxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-6-(hydroxymethyl)oxane-3,5-diol",C18H37N5O9,467.5,-6.2,268.0,10,14,6,32,,NLVFBUXFDBBNBW-PBSUHMDJSA-N
5488548,"2-[[(2S)-2-benzyl-3-[(3R,4R)-4-(3-hydroxyphenyl)-3,4-dimethylpiperidin-1-yl]propanoyl]amino]acetic acid",C25H32N2O4,424.5,1.7,89.9,3,5,8,31,,UPNUIXSCZBYVBB-JVFUWBCBSA-N
59473233,"6-(1H-indazol-6-yl)-N-(4-morpholin-4-ylphenyl)imidazo[1,2-a]pyrazin-8-amine",C23H21N7O,411.5,3.6,83.4,2,6,4,31,,XSMSNFMDVXXHGJ-UHFFFAOYSA-N
11750009,"[(8R,9S,10R,13S,14S,17R)-17-(2-hydroxyacetyl)-10,13-dimethyl-3-oxo-2,6,7,8,9,11,12,14,15,16-decahydro-1H-cyclopenta[a]phenanthren-17-yl] propanoate",C24H34O5,402.5,3.9,80.7,1,5,5,29,,GPNHMOZDMYNCPO-PDUMRIMRSA-N
5807,"4-[1-hydroxy-2-(propan-2-ylamino)ethyl]benzene-1,2-diol;hydrochloride",C11H18ClNO3,247.72,,72.7,5,4,4,16,,IROWCYIEJAOFOW-UHFFFAOYSA-N
6194,"5-[bis(2-chloroethyl)amino]-1H-pyrimidine-2,4-dione",C8H11Cl2N3O2,252.09,0.5,61.4,2,3,5,15,,IDPUKCWIGUEADI-UHFFFAOYSA-N
387447,[(1R)-3-methyl-1-[[(2S)-3-phenyl-2-(pyrazine-2-carbonylamino)propanoyl]amino]butyl]boronic acid,C19H25BN4O4,384.2,,124.0,4,6,9,28,,GXJABQQUPOEUTA-RDJZCZTQSA-N
8980,"2-benzhydryloxy-N,N-dimethylethanamine;hydrochloride",C17H22ClNO,291.8,,12.5,1,2,6,20,,PCHPORCSPXIHLZ-UHFFFAOYSA-N
156418,N-[(1R)-1-naphthalen-1-ylethyl]-3-[3-(trifluoromethyl)phenyl]propan-1-amine;hydrochloride,C22H23ClF3N,393.9,,12.0,2,4,6,27,,QANQWUQOEJZMLL-PKLMIRHRSA-N
4107,[2-hydroxy-3-(2-methoxyphenoxy)propyl] carbamate,C11H15NO5,241.24,0.6,91.0,2,5,7,17,,GNXFOGHNGIVQEH-UHFFFAOYSA-N
