ID,Drug1,Drug2,Cell line,ZIP,classification
9537,ZOLINZA,DASATINIB,HCT116,7.98,Synergy
9538,ZOLINZA,DASATINIB,HCT116,7.29,No_Effect
9539,ZOLINZA,DASATINIB,HCT116,6.88,No_Effect
9540,ZOLINZA,DINACICLIB,HCT116,-5.77,No_Effect
9541,ZOLINZA,MK-2206,HCT116,6.1,No_Effect
9542,ZOLINZA,MK-2206,HCT116,5.3,No_Effect
9543,ZOLINZA,MK-2206,HCT116,5.33,No_Effect
9544,ZOLINZA,MK-2206,HCT116,8.38,Synergy
9545,ZOLINZA,MK-8669,HCT116,5.96,No_Effect
9546,ZOLINZA,MK-8776,HCT116,5.01,No_Effect
9550,ZOLINZA,SUNITINIB,HCT116,8.55,Synergy
9551,ZOLINZA,SUNITINIB,HCT116,8.7,Synergy
9552,ZOLINZA,SUNITINIB,HCT116,8.16,Synergy
9553,ZOLINZA,SUNITINIB,HCT116,7.59,Synergy
9554,ZOLINZA,TEMOZOLOMIDE,HCT116,5.96,No_Effect
9555,5-FU,ABT-888,HT144,-6.13,No_Effect
9556,5-FU,ABT-888,HT144,-7.68,Antagonism
9557,5-FU,ABT-888,HT144,-5.34,No_Effect
9558,5-FU,AZD1775,HT144,-6.48,No_Effect
9559,5-FU,DASATINIB,HT144,6.08,No_Effect
9560,5-FU,DINACICLIB,HT144,-5.55,No_Effect
9567,5-FU,MK-2206,HT144,-10.41,Antagonism
9568,5-FU,MK-2206,HT144,-5.22,No_Effect
9569,5-FU,MK-2206,HT144,-9.11,Antagonism
9570,5-FU,MK-2206,HT144,-5.26,No_Effect
9571,5-FU,MK-4827,HT144,-9.13,Antagonism
9572,5-FU,MK-4827,HT144,-9.36,Antagonism
9573,5-FU,MK-4827,HT144,-7.13,No_Effect
9574,5-FU,MK-4827,HT144,-5.72,No_Effect
9579,5-FU,MK-8669,HT144,-9.92,Antagonism
9580,5-FU,MK-8669,HT144,-10.24,Antagonism
9581,5-FU,MK-8669,HT144,-8.65,Antagonism
9582,5-FU,MK-8669,HT144,-5.8,No_Effect
9583,5-FU,MK-8776,HT144,-10.36,Antagonism
9584,5-FU,MK-8776,HT144,-6.86,No_Effect
9585,5-FU,MK-8776,HT144,-7.66,Antagonism
9586,5-FU,MK-8776,HT144,-7.72,Antagonism
9587,5-FU,PD325901,HT144,-5.68,No_Effect
9588,5-FU,TEMOZOLOMIDE,HT144,-7.19,No_Effect
9589,5-FU,TEMOZOLOMIDE,HT144,-5.22,No_Effect
9590,5-FU,TEMOZOLOMIDE,HT144,-5.04,No_Effect
9591,5-FU,ZOLINZA,HT144,-5.84,No_Effect
9592,ABT-888,BEZ-235,HT144,8.34,Synergy
9593,ABT-888,BEZ-235,HT144,8.74,Synergy
9595,ABT-888,MK-8669,HT144,-5.08,No_Effect
9596,ABT-888,MK-8669,HT144,-5.08,No_Effect
9597,ABT-888,MK-8776,HT144,-9.56,Antagonism
9598,ABT-888,MK-8776,HT144,-9.56,Antagonism
9599,ABT-888,MK-8776,HT144,-9.56,Antagonism
9600,ABT-888,MK-8776,HT144,-9.56,Antagonism
9609,AZD1775,ABT-888,HT144,-6.57,No_Effect
9610,AZD1775,BEZ-235,HT144,12.08,Synergy
9611,AZD1775,BEZ-235,HT144,13.8,Synergy
9612,AZD1775,BEZ-235,HT144,9.25,Synergy
9613,AZD1775,BEZ-235,HT144,9,Synergy
9614,AZD1775,DASATINIB,HT144,10.42,Synergy
9615,AZD1775,DASATINIB,HT144,10.18,Synergy
9616,AZD1775,DASATINIB,HT144,15.46,Synergy
9617,AZD1775,DASATINIB,HT144,12.43,Synergy
9624,AZD1775,MK-2206,HT144,-7.78,Antagonism
9625,AZD1775,MK-4827,HT144,-5.07,No_Effect
9629,AZD1775,MK-8669,HT144,6.63,No_Effect
9630,AZD1775,MK-8669,HT144,6.58,No_Effect
9631,AZD1775,MK-8776,HT144,11.58,Synergy
9632,AZD1775,MK-8776,HT144,25.53,Synergy
9633,AZD1775,MK-8776,HT144,14.83,Synergy
9634,AZD1775,MK-8776,HT144,21.28,Synergy
9637,AZD1775,PD325901,HT144,7.04,No_Effect
9638,AZD1775,PD325901,HT144,6.46,No_Effect
9639,AZD1775,PD325901,HT144,6.42,No_Effect
9643,BEZ-235,MK-8776,HT144,-19.52,Antagonism
9644,BEZ-235,MK-8776,HT144,-19.52,Antagonism
9645,BEZ-235,MK-8776,HT144,-19.52,Antagonism
9646,BEZ-235,MK-8776,HT144,-18.89,Antagonism
9651,BORTEZOMIB,DASATINIB,HT144,5.95,No_Effect
9652,BORTEZOMIB,DASATINIB,HT144,6.14,No_Effect
9653,BORTEZOMIB,MK-8776,HT144,-22.33,Antagonism
9654,BORTEZOMIB,MK-8776,HT144,-23.53,Antagonism
9655,BORTEZOMIB,MK-8776,HT144,-23.55,Antagonism
9656,BORTEZOMIB,MK-8776,HT144,-22.97,Antagonism
9690,DASATINIB,ABT-888,HT144,6.7,No_Effect
9691,DASATINIB,ABT-888,HT144,5.54,No_Effect
9692,DASATINIB,ABT-888,HT144,5.43,No_Effect
9693,DASATINIB,ABT-888,HT144,5.67,No_Effect
9694,DASATINIB,BEZ-235,HT144,13.84,Synergy
9695,DASATINIB,BEZ-235,HT144,13.7,Synergy
9696,DASATINIB,BEZ-235,HT144,13.65,Synergy
9697,DASATINIB,BEZ-235,HT144,18.77,Synergy
9698,DASATINIB,DINACICLIB,HT144,6.41,No_Effect
9699,DASATINIB,DINACICLIB,HT144,6.36,No_Effect
9700,DASATINIB,DINACICLIB,HT144,7.27,No_Effect
9701,DASATINIB,DINACICLIB,HT144,11.06,Synergy
9702,DASATINIB,MK-8776,HT144,9.29,Synergy
9703,DASATINIB,MK-8776,HT144,15.92,Synergy
9704,DASATINIB,MK-8776,HT144,9.11,Synergy
9705,DASATINIB,MK-8776,HT144,10.92,Synergy
9711,DEXAMETHASONE,ABT-888,HT144,5.58,No_Effect
9712,DEXAMETHASONE,AZD1775,HT144,8.56,Synergy
9713,DEXAMETHASONE,AZD1775,HT144,6.03,No_Effect
9714,DEXAMETHASONE,BEZ-235,HT144,7.74,Synergy
9715,DEXAMETHASONE,BEZ-235,HT144,9.86,Synergy
9716,DEXAMETHASONE,BEZ-235,HT144,10.47,Synergy
9717,DEXAMETHASONE,BEZ-235,HT144,9.89,Synergy
9718,DEXAMETHASONE,DASATINIB,HT144,9.36,Synergy
9719,DEXAMETHASONE,DASATINIB,HT144,9.36,Synergy
9720,DEXAMETHASONE,DASATINIB,HT144,10.8,Synergy
9721,DEXAMETHASONE,DASATINIB,HT144,9.81,Synergy
9725,DEXAMETHASONE,MK-8669,HT144,6.24,No_Effect
9726,DEXAMETHASONE,MK-8669,HT144,6.11,No_Effect
9727,DEXAMETHASONE,MK-8776,HT144,5.91,No_Effect
9728,DEXAMETHASONE,MK-8776,HT144,9.73,Synergy
9729,DEXAMETHASONE,PD325901,HT144,6.82,No_Effect
9733,DEXAMETHASONE,SUNITINIB,HT144,8.6,Synergy
9734,DEXAMETHASONE,SUNITINIB,HT144,11.21,Synergy
9735,DEXAMETHASONE,SUNITINIB,HT144,7.63,Synergy
9736,DEXAMETHASONE,TEMOZOLOMIDE,HT144,6.12,No_Effect
9737,DEXAMETHASONE,TEMOZOLOMIDE,HT144,5.09,No_Effect
9738,DEXAMETHASONE,TEMOZOLOMIDE,HT144,5.87,No_Effect
9774,ETOPOSIDE,ABT-888,HT144,-6.47,No_Effect
9775,ETOPOSIDE,ABT-888,HT144,-5.97,No_Effect
9776,ETOPOSIDE,AZD1775,HT144,7.15,No_Effect
9777,ETOPOSIDE,AZD1775,HT144,7.05,No_Effect
9778,ETOPOSIDE,BORTEZOMIB,HT144,-5.98,No_Effect
9779,ETOPOSIDE,DINACICLIB,HT144,-7.88,Antagonism
9780,ETOPOSIDE,DINACICLIB,HT144,-6.55,No_Effect
9782,ETOPOSIDE,MK-2206,HT144,7.45,No_Effect
9783,ETOPOSIDE,MK-4827,HT144,-6.69,No_Effect
9784,ETOPOSIDE,MK-4827,HT144,-5.88,No_Effect
9785,ETOPOSIDE,MK-4827,HT144,-5.21,No_Effect
9786,ETOPOSIDE,MK-4827,HT144,-10,Antagonism
9790,ETOPOSIDE,MK-8669,HT144,7.43,No_Effect
9791,ETOPOSIDE,SUNITINIB,HT144,-8.38,Antagonism
9792,ETOPOSIDE,SUNITINIB,HT144,-10.26,Antagonism
9793,ETOPOSIDE,SUNITINIB,HT144,-6.52,No_Effect
9794,ETOPOSIDE,SUNITINIB,HT144,-5.87,No_Effect
9795,ETOPOSIDE,TEMOZOLOMIDE,HT144,-8.17,Antagonism
9796,ETOPOSIDE,TEMOZOLOMIDE,HT144,-11.11,Antagonism
9797,ETOPOSIDE,TEMOZOLOMIDE,HT144,6.14,No_Effect
9798,ETOPOSIDE,ZOLINZA,HT144,-5.71,No_Effect
9812,GEMCITABINE,ABT-888,HT144,-10.46,Antagonism
9813,GEMCITABINE,ABT-888,HT144,-6.8,No_Effect
9814,GEMCITABINE,AZD1775,HT144,15.97,Synergy
9815,GEMCITABINE,AZD1775,HT144,7.12,No_Effect
9816,GEMCITABINE,AZD1775,HT144,15.98,Synergy
9817,GEMCITABINE,AZD1775,HT144,7.79,Synergy
9818,GEMCITABINE,BEZ-235,HT144,10.05,Synergy
9819,GEMCITABINE,BEZ-235,HT144,8.44,Synergy
9820,GEMCITABINE,BEZ-235,HT144,6.39,No_Effect
9821,GEMCITABINE,BEZ-235,HT144,7.76,Synergy
9822,GEMCITABINE,BORTEZOMIB,HT144,5.21,No_Effect
9823,GEMCITABINE,BORTEZOMIB,HT144,5.92,No_Effect
9824,GEMCITABINE,BORTEZOMIB,HT144,5.45,No_Effect
9825,GEMCITABINE,DINACICLIB,HT144,-6.9,No_Effect
9834,GEMCITABINE,MK-2206,HT144,5.02,No_Effect
9835,GEMCITABINE,MK-2206,HT144,7.97,Synergy
9836,GEMCITABINE,MK-4827,HT144,-6.3,No_Effect
9837,GEMCITABINE,MK-4827,HT144,-7,No_Effect
9838,GEMCITABINE,MK-4827,HT144,-8.98,Antagonism
9841,GEMCITABINE,MK-8669,HT144,7.18,No_Effect
9842,GEMCITABINE,MK-8669,HT144,5.11,No_Effect
9843,GEMCITABINE,MK-8776,HT144,24.18,Synergy
9844,GEMCITABINE,MK-8776,HT144,25.97,Synergy
9845,GEMCITABINE,MK-8776,HT144,24.31,Synergy
9846,GEMCITABINE,MK-8776,HT144,26.18,Synergy
9847,GEMCITABINE,SUNITINIB,HT144,8.04,Synergy
9848,GEMCITABINE,SUNITINIB,HT144,-5.64,No_Effect
9849,GEMCITABINE,TEMOZOLOMIDE,HT144,5.84,No_Effect
9850,GEMCITABINE,TEMOZOLOMIDE,HT144,-5.84,No_Effect
9963,METHOTREXATE,AZD1775,HT144,5.09,No_Effect
9964,METHOTREXATE,DASATINIB,HT144,5.57,No_Effect
9965,METHOTREXATE,DASATINIB,HT144,5.03,No_Effect
9966,METHOTREXATE,DASATINIB,HT144,5.09,No_Effect
9972,METHOTREXATE,MK-4827,HT144,-5.93,No_Effect
9973,METHOTREXATE,MK-4827,HT144,-6.1,No_Effect
9974,METHOTREXATE,MK-4827,HT144,-6.46,No_Effect
9977,METHOTREXATE,MK-8669,HT144,7.27,No_Effect
9978,METHOTREXATE,MK-8669,HT144,-5.78,No_Effect
9979,METHOTREXATE,MK-8776,HT144,-5.13,No_Effect
9981,METHOTREXATE,SUNITINIB,HT144,-5.05,No_Effect
9982,MITOMYCINE,BEZ-235,HT144,6.58,No_Effect
9983,MITOMYCINE,DASATINIB,HT144,5.61,No_Effect
9984,MITOMYCINE,DINACICLIB,HT144,-7.26,No_Effect
9993,MITOMYCINE,MK-4827,HT144,-6.22,No_Effect
9994,MITOMYCINE,MK-4827,HT144,-7.03,No_Effect
9995,MITOMYCINE,MK-4827,HT144,-5.34,No_Effect
10000,MITOMYCINE,MK-8776,HT144,5.1,No_Effect
10005,MK-2206,DASATINIB,HT144,13.06,Synergy
10006,MK-2206,DASATINIB,HT144,11.61,Synergy
10014,MK-2206,MK-8669,HT144,7.75,Synergy
10020,MK-2206,TOPOTECAN,HT144,6.77,No_Effect
10066,MK-4827,ABT-888,HT144,-5.56,No_Effect
10067,MK-4827,ABT-888,HT144,-5.56,No_Effect
10068,MK-4827,ABT-888,HT144,-5.02,No_Effect
10069,MK-4827,BEZ-235,HT144,9.76,Synergy
10070,MK-4827,BORTEZOMIB,HT144,-22.61,Antagonism
10071,MK-4827,BORTEZOMIB,HT144,-23.17,Antagonism
10072,MK-4827,BORTEZOMIB,HT144,-23.17,Antagonism
10073,MK-4827,BORTEZOMIB,HT144,-23.17,Antagonism
10074,MK-4827,DINACICLIB,HT144,-5.44,No_Effect
10075,MK-4827,DINACICLIB,HT144,-5.16,No_Effect
10084,MK-4827,MK-2206,HT144,-8.38,Antagonism
10085,MK-4827,MK-2206,HT144,-5.71,No_Effect
10086,MK-4827,MK-2206,HT144,-6.46,No_Effect
10087,MK-4827,MK-8669,HT144,-7.78,Antagonism
10088,MK-4827,MK-8669,HT144,-8.81,Antagonism
10089,MK-4827,MK-8776,HT144,-8.92,Antagonism
10096,MK-4827,TOPOTECAN,HT144,-6.34,No_Effect
10097,MK-4827,TOPOTECAN,HT144,-5.51,No_Effect
10127,MK-8669,BEZ-235,HT144,15.69,Synergy
10128,MK-8669,BEZ-235,HT144,14.51,Synergy
10129,MK-8669,BEZ-235,HT144,18.71,Synergy
10130,MK-8669,BEZ-235,HT144,16.2,Synergy
10134,MK-8669,MK-8776,HT144,7.76,Synergy
10142,MK-8669,TOPOTECAN,HT144,6.53,No_Effect
10143,MK-8669,TOPOTECAN,HT144,5.08,No_Effect
10221,PACLITAXEL,AZD1775,HT144,8.39,Synergy
10222,PACLITAXEL,AZD1775,HT144,10.92,Synergy
10223,PACLITAXEL,AZD1775,HT144,11.45,Synergy
10224,PACLITAXEL,DASATINIB,HT144,9.35,Synergy
10225,PACLITAXEL,DASATINIB,HT144,10.64,Synergy
10226,PACLITAXEL,DASATINIB,HT144,8.26,Synergy
10227,PACLITAXEL,DASATINIB,HT144,7.89,Synergy
10228,PACLITAXEL,MK-2206,HT144,7.21,No_Effect
10229,PACLITAXEL,MK-4827,HT144,-7.95,Antagonism
10230,PACLITAXEL,MK-4827,HT144,-6.84,No_Effect
10231,PACLITAXEL,MK-4827,HT144,-10.74,Antagonism
10232,PACLITAXEL,MK-4827,HT144,-9.87,Antagonism
10233,PACLITAXEL,MK-8669,HT144,5.34,No_Effect
10234,PACLITAXEL,MK-8776,HT144,-7.45,No_Effect
10235,PACLITAXEL,MK-8776,HT144,-6.29,No_Effect
10236,PACLITAXEL,SUNITINIB,HT144,5.39,No_Effect
10237,PACLITAXEL,SUNITINIB,HT144,5.04,No_Effect
10238,PACLITAXEL,TEMOZOLOMIDE,HT144,7.72,Synergy
10239,PD325901,BEZ-235,HT144,5.77,No_Effect
10240,PD325901,MK-8776,HT144,-24.31,Antagonism
10241,PD325901,MK-8776,HT144,-24.04,Antagonism
10242,PD325901,MK-8776,HT144,-24.31,Antagonism
10243,PD325901,MK-8776,HT144,-24.31,Antagonism
10260,SUNITINIB,ABT-888,HT144,-6.63,No_Effect
10261,SUNITINIB,AZD1775,HT144,9.94,Synergy
10262,SUNITINIB,BEZ-235,HT144,11,Synergy
10263,SUNITINIB,BEZ-235,HT144,5.76,No_Effect
10264,SUNITINIB,DASATINIB,HT144,14.01,Synergy
10265,SUNITINIB,DASATINIB,HT144,10.09,Synergy
10266,SUNITINIB,DASATINIB,HT144,12.92,Synergy
10267,SUNITINIB,DASATINIB,HT144,14.72,Synergy
10268,SUNITINIB,DINACICLIB,HT144,5.17,No_Effect
10269,SUNITINIB,DINACICLIB,HT144,9.95,Synergy
10270,SUNITINIB,DINACICLIB,HT144,7,No_Effect
10280,SUNITINIB,MK-2206,HT144,10.05,Synergy
10281,SUNITINIB,MK-2206,HT144,8.12,Synergy
10282,SUNITINIB,MK-2206,HT144,8.45,Synergy
10283,SUNITINIB,MK-2206,HT144,8.58,Synergy
10284,SUNITINIB,MK-4827,HT144,-9.13,Antagonism
10286,SUNITINIB,MK-8669,HT144,10.89,Synergy
10287,SUNITINIB,MK-8669,HT144,12.23,Synergy
10288,SUNITINIB,MK-8669,HT144,10.96,Synergy
10289,SUNITINIB,MK-8669,HT144,10.75,Synergy
10290,SUNITINIB,MK-8776,HT144,5.17,No_Effect
10300,SUNITINIB,TEMOZOLOMIDE,HT144,5.5,No_Effect
10301,SUNITINIB,TOPOTECAN,HT144,-5.05,No_Effect
10302,SUNITINIB,TOPOTECAN,HT144,-7,No_Effect
10303,SUNITINIB,TOPOTECAN,HT144,-5.73,No_Effect
10304,SUNITINIB,TOPOTECAN,HT144,-5.18,No_Effect
10305,TEMOZOLOMIDE,AZD1775,HT144,5.56,No_Effect
10306,TEMOZOLOMIDE,AZD1775,HT144,5.85,No_Effect
10307,TEMOZOLOMIDE,BEZ-235,HT144,15.88,Synergy
10308,TEMOZOLOMIDE,BEZ-235,HT144,7.53,Synergy
10309,TEMOZOLOMIDE,DASATINIB,HT144,6.15,No_Effect
10310,TEMOZOLOMIDE,DASATINIB,HT144,7.33,No_Effect
10311,TEMOZOLOMIDE,DASATINIB,HT144,5.64,No_Effect
10312,TEMOZOLOMIDE,DASATINIB,HT144,6.44,No_Effect
10313,TEMOZOLOMIDE,DINACICLIB,HT144,-15.71,Antagonism
10314,TEMOZOLOMIDE,DINACICLIB,HT144,-16.66,Antagonism
10315,TEMOZOLOMIDE,DINACICLIB,HT144,-18.1,Antagonism
10316,TEMOZOLOMIDE,DINACICLIB,HT144,-17.97,Antagonism
10320,TEMOZOLOMIDE,MK-4827,HT144,7.7,Synergy
10321,TEMOZOLOMIDE,MK-8776,HT144,5.86,No_Effect
10330,TEMOZOLOMIDE,TOPOTECAN,HT144,6.47,No_Effect
10331,TOPOTECAN,BEZ-235,HT144,7.19,No_Effect
10332,TOPOTECAN,BEZ-235,HT144,8.09,Synergy
10333,TOPOTECAN,BEZ-235,HT144,7.44,No_Effect
10334,TOPOTECAN,BEZ-235,HT144,7.87,Synergy
10380,ZOLINZA,ABT-888,HT144,5.18,No_Effect
10381,ZOLINZA,BEZ-235,HT144,6.43,No_Effect
10382,ZOLINZA,DASATINIB,HT144,10.4,Synergy
10383,ZOLINZA,DASATINIB,HT144,13.14,Synergy
10384,ZOLINZA,DASATINIB,HT144,9.88,Synergy
10385,ZOLINZA,DASATINIB,HT144,12.39,Synergy
10386,ZOLINZA,GEMCITABINE,HT144,11.03,Synergy
10387,ZOLINZA,GEMCITABINE,HT144,10.07,Synergy
10388,ZOLINZA,GEMCITABINE,HT144,6.52,No_Effect
10389,ZOLINZA,MK-8776,HT144,5.15,No_Effect
10391,ZOLINZA,PD325901,HT144,-7.44,No_Effect
10392,ZOLINZA,PD325901,HT144,-7.12,No_Effect
10393,ZOLINZA,PD325901,HT144,-7.36,No_Effect
10394,ZOLINZA,PD325901,HT144,-7.01,No_Effect
10395,ZOLINZA,SUNITINIB,HT144,-5.12,No_Effect
10396,ZOLINZA,SUNITINIB,HT144,-5.63,No_Effect
10397,ZOLINZA,TEMOZOLOMIDE,HT144,5.88,No_Effect
10398,ZOLINZA,TOPOTECAN,HT144,5.56,No_Effect
10399,5-FU,ABT-888,HT29,7.45,No_Effect
10400,5-FU,ABT-888,HT29,10.57,Synergy
10401,5-FU,ABT-888,HT29,17.69,Synergy
10402,5-FU,ABT-888,HT29,12.66,Synergy
10403,5-FU,AZD1775,HT29,5.51,No_Effect
10404,5-FU,AZD1775,HT29,9.54,Synergy
10405,5-FU,AZD1775,HT29,11.7,Synergy
10406,5-FU,BEZ-235,HT29,6.48,No_Effect
10407,5-FU,DINACICLIB,HT29,9.18,Synergy
10419,5-FU,MK-2206,HT29,6.07,No_Effect
10420,5-FU,MK-2206,HT29,6.54,No_Effect
10421,5-FU,MK-2206,HT29,10.29,Synergy
10422,5-FU,MK-4827,HT29,6.62,No_Effect
10423,5-FU,MK-4827,HT29,5.08,No_Effect
10424,5-FU,MK-4827,HT29,13.07,Synergy
10425,5-FU,MK-4827,HT29,8.58,Synergy
10430,5-FU,MK-8669,HT29,5.65,No_Effect
10431,5-FU,MK-8669,HT29,8.22,Synergy
10432,5-FU,MK-8776,HT29,6.42,No_Effect
10433,5-FU,MK-8776,HT29,6.85,No_Effect
10434,5-FU,SUNITINIB,HT29,6.89,No_Effect
10435,5-FU,SUNITINIB,HT29,10.06,Synergy
10436,5-FU,SUNITINIB,HT29,10.55,Synergy
10437,5-FU,SUNITINIB,HT29,11.86,Synergy
10438,5-FU,TEMOZOLOMIDE,HT29,6.14,No_Effect
10439,ABT-888,BEZ-235,HT29,11.88,Synergy
10440,ABT-888,BEZ-235,HT29,7.26,No_Effect
10441,ABT-888,BEZ-235,HT29,16.69,Synergy
10442,ABT-888,BEZ-235,HT29,11.27,Synergy
10443,ABT-888,DINACICLIB,HT29,6.18,No_Effect
10444,ABT-888,DINACICLIB,HT29,8.66,Synergy
10445,ABT-888,MK-8669,HT29,-6.56,No_Effect
10448,AZD1775,ABT-888,HT29,5.07,No_Effect
10449,AZD1775,BEZ-235,HT29,14.99,Synergy
10450,AZD1775,BEZ-235,HT29,16.22,Synergy
10451,AZD1775,BEZ-235,HT29,13.54,Synergy
10452,AZD1775,BEZ-235,HT29,12.2,Synergy
10453,AZD1775,DASATINIB,HT29,7.71,Synergy
10454,AZD1775,DASATINIB,HT29,10.21,Synergy
10455,AZD1775,DASATINIB,HT29,13,Synergy
10456,AZD1775,DASATINIB,HT29,8.83,Synergy
10457,AZD1775,DINACICLIB,HT29,5.89,No_Effect
10465,AZD1775,MK-2206,HT29,7.02,No_Effect
10466,AZD1775,MK-2206,HT29,6.45,No_Effect
10467,AZD1775,MK-2206,HT29,6.15,No_Effect
10468,AZD1775,MK-4827,HT29,9.43,Synergy
10469,AZD1775,MK-4827,HT29,11.56,Synergy
10470,AZD1775,MK-4827,HT29,11.21,Synergy
10471,AZD1775,MK-4827,HT29,14.22,Synergy
10472,AZD1775,MK-8669,HT29,6.83,No_Effect
10473,AZD1775,MK-8669,HT29,5.95,No_Effect
10474,AZD1775,MK-8669,HT29,8.42,Synergy
10475,AZD1775,MK-8669,HT29,5.74,No_Effect
10476,AZD1775,MK-8776,HT29,26.66,Synergy
10477,AZD1775,MK-8776,HT29,31.89,Synergy
10478,AZD1775,MK-8776,HT29,29.65,Synergy
10479,AZD1775,MK-8776,HT29,29.6,Synergy
10484,AZD1775,TOPOTECAN,HT29,6.49,No_Effect
10485,AZD1775,TOPOTECAN,HT29,7.24,No_Effect
10486,AZD1775,TOPOTECAN,HT29,6.91,No_Effect
10487,AZD1775,TOPOTECAN,HT29,6.09,No_Effect
10488,BEZ-235,MK-8776,HT29,11.32,Synergy
10496,BORTEZOMIB,BEZ-235,HT29,5.05,No_Effect
10497,BORTEZOMIB,BEZ-235,HT29,5.29,No_Effect
10498,BORTEZOMIB,BEZ-235,HT29,5.93,No_Effect
10568,DASATINIB,ABT-888,HT29,5.04,No_Effect
10569,DASATINIB,ABT-888,HT29,5.35,No_Effect
10570,DASATINIB,ABT-888,HT29,5.67,No_Effect
10571,DASATINIB,ABT-888,HT29,7.38,No_Effect
10572,DASATINIB,MK-8669,HT29,7.24,No_Effect
10573,DASATINIB,MK-8669,HT29,11.03,Synergy
10574,DASATINIB,MK-8669,HT29,11.43,Synergy
10575,DASATINIB,MK-8776,HT29,5.65,No_Effect
10576,DASATINIB,MK-8776,HT29,8.28,Synergy
10577,DASATINIB,MK-8776,HT29,7.57,Synergy
10578,DASATINIB,MK-8776,HT29,8.27,Synergy
10587,DEXAMETHASONE,AZD1775,HT29,8.2,Synergy
10588,DEXAMETHASONE,AZD1775,HT29,6.86,No_Effect
10589,DEXAMETHASONE,BEZ-235,HT29,10.89,Synergy
10590,DEXAMETHASONE,BEZ-235,HT29,11.59,Synergy
10591,DEXAMETHASONE,BEZ-235,HT29,10.48,Synergy
10592,DEXAMETHASONE,DASATINIB,HT29,6.32,No_Effect
10593,DEXAMETHASONE,DASATINIB,HT29,10.26,Synergy
10594,DEXAMETHASONE,DINACICLIB,HT29,6.36,No_Effect
10599,DEXAMETHASONE,MK-2206,HT29,9.92,Synergy
10600,DEXAMETHASONE,MK-2206,HT29,8.08,Synergy
10601,DEXAMETHASONE,MK-4827,HT29,8.73,Synergy
10602,DEXAMETHASONE,MK-4827,HT29,8.44,Synergy
10603,DEXAMETHASONE,MK-4827,HT29,9.07,Synergy
10604,DEXAMETHASONE,MK-8669,HT29,6.69,No_Effect
10605,DEXAMETHASONE,MK-8669,HT29,5.8,No_Effect
10606,DEXAMETHASONE,SUNITINIB,HT29,8.49,Synergy
10607,DEXAMETHASONE,SUNITINIB,HT29,15.19,Synergy
10608,DEXAMETHASONE,SUNITINIB,HT29,18.2,Synergy
10609,DEXAMETHASONE,SUNITINIB,HT29,7.58,Synergy
10653,ETOPOSIDE,ABT-888,HT29,6.85,No_Effect
10654,ETOPOSIDE,ABT-888,HT29,13.26,Synergy
10655,ETOPOSIDE,ABT-888,HT29,5.9,No_Effect
10656,ETOPOSIDE,AZD1775,HT29,8.96,Synergy
10657,ETOPOSIDE,AZD1775,HT29,7.37,No_Effect
10658,ETOPOSIDE,AZD1775,HT29,12.26,Synergy
10659,ETOPOSIDE,AZD1775,HT29,13.69,Synergy
10660,ETOPOSIDE,BEZ-235,HT29,5.11,No_Effect
10670,ETOPOSIDE,MK-2206,HT29,7.31,No_Effect
10671,ETOPOSIDE,MK-4827,HT29,5.93,No_Effect
10672,ETOPOSIDE,MK-4827,HT29,5.61,No_Effect
10673,ETOPOSIDE,MK-4827,HT29,10.04,Synergy
10676,ETOPOSIDE,MK-8776,HT29,7.21,No_Effect
10677,ETOPOSIDE,MK-8776,HT29,6.78,No_Effect
10678,ETOPOSIDE,MK-8776,HT29,7.78,Synergy
10679,ETOPOSIDE,MK-8776,HT29,8.05,Synergy
10680,ETOPOSIDE,SUNITINIB,HT29,8.01,Synergy
10681,ETOPOSIDE,SUNITINIB,HT29,7.7,Synergy
10682,ETOPOSIDE,TEMOZOLOMIDE,HT29,7.6,Synergy
10683,ETOPOSIDE,TEMOZOLOMIDE,HT29,5.13,No_Effect
10684,ETOPOSIDE,ZOLINZA,HT29,6.35,No_Effect
10685,ETOPOSIDE,ZOLINZA,HT29,5.21,No_Effect
10686,GEMCITABINE,ABT-888,HT29,12.06,Synergy
10687,GEMCITABINE,ABT-888,HT29,6.51,No_Effect
10688,GEMCITABINE,AZD1775,HT29,32.39,Synergy
10689,GEMCITABINE,AZD1775,HT29,24.91,Synergy
10690,GEMCITABINE,AZD1775,HT29,30.02,Synergy
10691,GEMCITABINE,AZD1775,HT29,25.78,Synergy
10692,GEMCITABINE,BEZ-235,HT29,7.41,No_Effect
10693,GEMCITABINE,BEZ-235,HT29,9.88,Synergy
10694,GEMCITABINE,BEZ-235,HT29,8.6,Synergy
10695,GEMCITABINE,BORTEZOMIB,HT29,5.83,No_Effect
10696,GEMCITABINE,BORTEZOMIB,HT29,6.17,No_Effect
10697,GEMCITABINE,DASATINIB,HT29,5.56,No_Effect
10698,GEMCITABINE,DASATINIB,HT29,5.36,No_Effect
10699,GEMCITABINE,DASATINIB,HT29,6.43,No_Effect
10700,GEMCITABINE,DASATINIB,HT29,8.12,Synergy
10709,GEMCITABINE,MK-4827,HT29,6.88,No_Effect
10710,GEMCITABINE,MK-4827,HT29,6.7,No_Effect
10711,GEMCITABINE,MK-4827,HT29,7.96,Synergy
10712,GEMCITABINE,MK-4827,HT29,5.42,No_Effect
10717,GEMCITABINE,MK-8669,HT29,6.82,No_Effect
